,c_code_1,state_name_abb_1,c_code_2,state_name_abb_2,year,contiguity_type
768,31,BHM,42,DOM,2014,4
769,31,BHM,42,DOM,2015,4
770,31,BHM,42,DOM,2016,4
771,31,BHM,51,JAM,1973,5
772,31,BHM,51,JAM,1974,5
773,31,BHM,51,JAM,1975,5
774,31,BHM,51,JAM,1976,5
775,31,BHM,51,JAM,1977,5
776,31,BHM,51,JAM,1978,5
777,31,BHM,51,JAM,1979,5
778,31,BHM,51,JAM,1980,5
779,31,BHM,51,JAM,1981,5
780,31,BHM,51,JAM,1982,5
781,31,BHM,51,JAM,1983,5
782,31,BHM,51,JAM,1984,5
783,31,BHM,51,JAM,1985,5
784,31,BHM,51,JAM,1986,5
785,31,BHM,51,JAM,1987,5
786,31,BHM,51,JAM,1988,5
787,31,BHM,51,JAM,1989,5
788,31,BHM,51,JAM,1990,5
789,31,BHM,51,JAM,1991,5
790,31,BHM,51,JAM,1992,5
791,31,BHM,51,JAM,1993,5
792,31,BHM,51,JAM,1994,5
793,31,BHM,51,JAM,1995,5
794,31,BHM,51,JAM,1996,5
795,31,BHM,51,JAM,1997,5
796,31,BHM,51,JAM,1998,5
797,31,BHM,51,JAM,1999,5
798,31,BHM,51,JAM,2000,5
799,31,BHM,51,JAM,2001,5
800,31,BHM,51,JAM,2002,5
801,31,BHM,51,JAM,2003,5
802,31,BHM,51,JAM,2004,5
803,31,BHM,51,JAM,2005,5
804,31,BHM,51,JAM,2006,5
805,31,BHM,51,JAM,2007,5
806,31,BHM,51,JAM,2008,5
807,31,BHM,51,JAM,2009,5
808,31,BHM,51,JAM,2010,5
809,31,BHM,51,JAM,2011,5
810,31,BHM,51,JAM,2012,5
811,31,BHM,51,JAM,2013,5
812,31,BHM,51,JAM,2014,5
813,31,BHM,51,JAM,2015,5
814,31,BHM,51,JAM,2016,5
815,40,CUB,2,USA,1902,4
816,40,CUB,2,USA,1903,4
817,40,CUB,2,USA,1904,4
818,40,CUB,2,USA,1905,4
819,40,CUB,2,USA,1906,4
820,40,CUB,2,USA,1909,4
821,40,CUB,2,USA,1910,4
822,40,CUB,2,USA,1911,4
823,40,CUB,2,USA,1912,4
824,40,CUB,2,USA,1913,4
825,40,CUB,2,USA,1914,4
826,40,CUB,2,USA,1915,4
827,40,CUB,2,USA,1916,4
828,40,CUB,2,USA,1917,4
829,40,CUB,2,USA,1918,4
830,40,CUB,2,USA,1919,4
831,40,CUB,2,USA,1920,4
832,40,CUB,2,USA,1921,4
833,40,CUB,2,USA,1922,4
834,40,CUB,2,USA,1923,4
835,40,CUB,2,USA,1924,4
836,40,CUB,2,USA,1925,4
837,40,CUB,2,USA,1926,4
838,40,CUB,2,USA,1927,4
839,40,CUB,2,USA,1928,4
840,40,CUB,2,USA,1929,4
841,40,CUB,2,USA,1930,4
842,40,CUB,2,USA,1931,4
843,40,CUB,2,USA,1932,4
844,40,CUB,2,USA,1933,4
845,40,CUB,2,USA,1934,4
846,40,CUB,2,USA,1935,4
847,40,CUB,2,USA,1936,4
848,40,CUB,2,USA,1937,4
849,40,CUB,2,USA,1938,4
850,40,CUB,2,USA,1939,4
851,40,CUB,2,USA,1940,4
852,40,CUB,2,USA,1941,4
853,40,CUB,2,USA,1942,4
854,40,CUB,2,USA,1943,4
855,40,CUB,2,USA,1944,4
856,40,CUB,2,USA,1945,4
857,40,CUB,2,USA,1946,4
858,40,CUB,2,USA,1947,4
859,40,CUB,2,USA,1948,4
860,40,CUB,2,USA,1949,4
861,40,CUB,2,USA,1950,4
862,40,CUB,2,USA,1951,4
863,40,CUB,2,USA,1952,4
864,40,CUB,2,USA,1953,4
865,40,CUB,2,USA,1954,4
866,40,CUB,2,USA,1955,4
867,40,CUB,2,USA,1956,4
868,40,CUB,2,USA,1957,4
869,40,CUB,2,USA,1958,4
870,40,CUB,2,USA,1959,4
871,40,CUB,2,USA,1960,4
872,40,CUB,2,USA,1961,4
873,40,CUB,2,USA,1962,4
874,40,CUB,2,USA,1963,4
875,40,CUB,2,USA,1964,4
876,40,CUB,2,USA,1965,4
877,40,CUB,2,USA,1966,4
878,40,CUB,2,USA,1967,4
879,40,CUB,2,USA,1968,4
880,40,CUB,2,USA,1969,4
881,40,CUB,2,USA,1970,4
882,40,CUB,2,USA,1971,4
883,40,CUB,2,USA,1972,4
884,40,CUB,2,USA,1973,4
885,40,CUB,2,USA,1974,4
886,40,CUB,2,USA,1975,4
887,40,CUB,2,USA,1976,4
888,40,CUB,2,USA,1977,4
889,40,CUB,2,USA,1978,4
890,40,CUB,2,USA,1979,4
891,40,CUB,2,USA,1980,4
892,40,CUB,2,USA,1981,4
893,40,CUB,2,USA,1982,4
894,40,CUB,2,USA,1983,4
895,40,CUB,2,USA,1984,4
896,40,CUB,2,USA,1985,4
897,40,CUB,2,USA,1986,4
898,40,CUB,2,USA,1987,4
899,40,CUB,2,USA,1988,4
900,40,CUB,2,USA,1989,4
901,40,CUB,2,USA,1990,4
902,40,CUB,2,USA,1991,4
903,40,CUB,2,USA,1992,4
904,40,CUB,2,USA,1993,4
905,40,CUB,2,USA,1994,4
906,40,CUB,2,USA,1995,4
907,40,CUB,2,USA,1996,4
908,40,CUB,2,USA,1997,4
909,40,CUB,2,USA,1998,4
910,40,CUB,2,USA,1999,4
911,40,CUB,2,USA,2000,4
912,40,CUB,2,USA,2001,4
913,40,CUB,2,USA,2002,4
914,40,CUB,2,USA,2003,4
915,40,CUB,2,USA,2004,4
916,40,CUB,2,USA,2005,4
917,40,CUB,2,USA,2006,4
918,40,CUB,2,USA,2007,4
919,40,CUB,2,USA,2008,4
920,40,CUB,2,USA,2009,4
921,40,CUB,2,USA,2010,4
922,40,CUB,2,USA,2011,4
923,40,CUB,2,USA,2012,4
924,40,CUB,2,USA,2013,4
925,40,CUB,2,USA,2014,4
926,40,CUB,2,USA,2015,4
927,40,CUB,2,USA,2016,4
928,40,CUB,31,BHM,1973,4
929,40,CUB,31,BHM,1974,4
930,40,CUB,31,BHM,1975,4
931,40,CUB,31,BHM,1976,4
932,40,CUB,31,BHM,1977,4
933,40,CUB,31,BHM,1978,4
934,40,CUB,31,BHM,1979,4
935,40,CUB,31,BHM,1980,4
936,40,CUB,31,BHM,1981,4
937,40,CUB,31,BHM,1982,4
938,40,CUB,31,BHM,1983,4
939,40,CUB,31,BHM,1984,4
940,40,CUB,31,BHM,1985,4
941,40,CUB,31,BHM,1986,4
942,40,CUB,31,BHM,1987,4
943,40,CUB,31,BHM,1988,4
944,40,CUB,31,BHM,1989,4
945,40,CUB,31,BHM,1990,4
946,40,CUB,31,BHM,1991,4
947,40,CUB,31,BHM,1992,4
948,40,CUB,31,BHM,1993,4
949,40,CUB,31,BHM,1994,4
950,40,CUB,31,BHM,1995,4
951,40,CUB,31,BHM,1996,4
952,40,CUB,31,BHM,1997,4
953,40,CUB,31,BHM,1998,4
954,40,CUB,31,BHM,1999,4
955,40,CUB,31,BHM,2000,4
956,40,CUB,31,BHM,2001,4
957,40,CUB,31,BHM,2002,4
958,40,CUB,31,BHM,2003,4
959,40,CUB,31,BHM,2004,4
960,40,CUB,31,BHM,2005,4
961,40,CUB,31,BHM,2006,4
962,40,CUB,31,BHM,2007,4
963,40,CUB,31,BHM,2008,4
964,40,CUB,31,BHM,2009,4
965,40,CUB,31,BHM,2010,4
966,40,CUB,31,BHM,2011,4
967,40,CUB,31,BHM,2012,4
968,40,CUB,31,BHM,2013,4
969,40,CUB,31,BHM,2014,4
970,40,CUB,31,BHM,2015,4
971,40,CUB,31,BHM,2016,4
972,40,CUB,41,HAI,1902,4
973,40,CUB,41,HAI,1903,4
974,40,CUB,41,HAI,1904,4
975,40,CUB,41,HAI,1905,4
976,40,CUB,41,HAI,1906,4
977,40,CUB,41,HAI,1909,4
978,40,CUB,41,HAI,1910,4
979,40,CUB,41,HAI,1911,4
980,40,CUB,41,HAI,1912,4
981,40,CUB,41,HAI,1913,4
982,40,CUB,41,HAI,1914,4
983,40,CUB,41,HAI,1915,4
984,40,CUB,41,HAI,1934,4
985,40,CUB,41,HAI,1935,4
986,40,CUB,41,HAI,1936,4
987,40,CUB,41,HAI,1937,4
988,40,CUB,41,HAI,1938,4
989,40,CUB,41,HAI,1939,4
990,40,CUB,41,HAI,1940,4
991,40,CUB,41,HAI,1941,4
992,40,CUB,41,HAI,1942,4
993,40,CUB,41,HAI,1943,4
994,40,CUB,41,HAI,1944,4
995,40,CUB,41,HAI,1945,4
996,40,CUB,41,HAI,1946,4
997,40,CUB,41,HAI,1947,4
998,40,CUB,41,HAI,1948,4
999,40,CUB,41,HAI,1949,4
1000,40,CUB,41,HAI,1950,4
1001,40,CUB,41,HAI,1951,4
1002,40,CUB,41,HAI,1952,4
1003,40,CUB,41,HAI,1953,4
1004,40,CUB,41,HAI,1954,4
1005,40,CUB,41,HAI,1955,4
1006,40,CUB,41,HAI,1956,4
1007,40,CUB,41,HAI,1957,4
1008,40,CUB,41,HAI,1958,4
1009,40,CUB,41,HAI,1959,4
1010,40,CUB,41,HAI,1960,4
1011,40,CUB,41,HAI,1961,4
1012,40,CUB,41,HAI,1962,4
1013,40,CUB,41,HAI,1963,4
1014,40,CUB,41,HAI,1964,4
1015,40,CUB,41,HAI,1965,4
1016,40,CUB,41,HAI,1966,4
1017,40,CUB,41,HAI,1967,4
1018,40,CUB,41,HAI,1968,4
1019,40,CUB,41,HAI,1969,4
1020,40,CUB,41,HAI,1970,4
1021,40,CUB,41,HAI,1971,4
1022,40,CUB,41,HAI,1972,4
1023,40,CUB,41,HAI,1973,4
1024,40,CUB,41,HAI,1974,4
1025,40,CUB,41,HAI,1975,4
1026,40,CUB,41,HAI,1976,4
1027,40,CUB,41,HAI,1977,4
1028,40,CUB,41,HAI,1978,4
1029,40,CUB,41,HAI,1979,4
1030,40,CUB,41,HAI,1980,4
1031,40,CUB,41,HAI,1981,4
1032,40,CUB,41,HAI,1982,4
1033,40,CUB,41,HAI,1983,4
1034,40,CUB,41,HAI,1984,4
1035,40,CUB,41,HAI,1985,4
1036,40,CUB,41,HAI,1986,4
1037,40,CUB,41,HAI,1987,4
1038,40,CUB,41,HAI,1988,4
1039,40,CUB,41,HAI,1989,4
1040,40,CUB,41,HAI,1990,4
1041,40,CUB,41,HAI,1991,4
1042,40,CUB,41,HAI,1992,4
1043,40,CUB,41,HAI,1993,4
1044,40,CUB,41,HAI,1994,4
1045,40,CUB,41,HAI,1995,4
1046,40,CUB,41,HAI,1996,4
1047,40,CUB,41,HAI,1997,4
1048,40,CUB,41,HAI,1998,4
1049,40,CUB,41,HAI,1999,4
1050,40,CUB,41,HAI,2000,4
1051,40,CUB,41,HAI,2001,4
1052,40,CUB,41,HAI,2002,4
1053,40,CUB,41,HAI,2003,4
1054,40,CUB,41,HAI,2004,4
1055,40,CUB,41,HAI,2005,4
1056,40,CUB,41,HAI,2006,4
1057,40,CUB,41,HAI,2007,4
1058,40,CUB,41,HAI,2008,4
1059,40,CUB,41,HAI,2009,4
1060,40,CUB,41,HAI,2010,4
1061,40,CUB,41,HAI,2011,4
1062,40,CUB,41,HAI,2012,4
1063,40,CUB,41,HAI,2013,4
1064,40,CUB,41,HAI,2014,4
1065,40,CUB,41,HAI,2015,4
1066,40,CUB,41,HAI,2016,4
1067,40,CUB,42,DOM,1902,5
1068,40,CUB,42,DOM,1903,5
1069,40,CUB,42,DOM,1904,5
1070,40,CUB,42,DOM,1905,5
1071,40,CUB,42,DOM,1906,5
1072,40,CUB,42,DOM,1909,5
1073,40,CUB,42,DOM,1910,5
1074,40,CUB,42,DOM,1911,5
1075,40,CUB,42,DOM,1912,5
1076,40,CUB,42,DOM,1913,5
1077,40,CUB,42,DOM,1914,5
1078,40,CUB,42,DOM,1915,5
1079,40,CUB,42,DOM,1916,5
1080,40,CUB,42,DOM,1924,5
1081,40,CUB,42,DOM,1925,5
1082,40,CUB,42,DOM,1926,5
1083,40,CUB,42,DOM,1927,5
1084,40,CUB,42,DOM,1928,5
1085,40,CUB,42,DOM,1929,5
1086,40,CUB,42,DOM,1930,5
1087,40,CUB,42,DOM,1931,5
1088,40,CUB,42,DOM,1932,5
1089,40,CUB,42,DOM,1933,5
1090,40,CUB,42,DOM,1934,5
1091,40,CUB,42,DOM,1935,5
1092,40,CUB,42,DOM,1936,5
1093,40,CUB,42,DOM,1937,5
1094,40,CUB,42,DOM,1938,5
1095,40,CUB,42,DOM,1939,5
1096,40,CUB,42,DOM,1940,5
1097,40,CUB,42,DOM,1941,5
1098,40,CUB,42,DOM,1942,5
1099,40,CUB,42,DOM,1943,5
1100,40,CUB,42,DOM,1944,5
1101,40,CUB,42,DOM,1945,5
1102,40,CUB,42,DOM,1946,5
1103,40,CUB,42,DOM,1947,5
1104,40,CUB,42,DOM,1948,5
1105,40,CUB,42,DOM,1949,5
1106,40,CUB,42,DOM,1950,5
1107,40,CUB,42,DOM,1951,5
1108,40,CUB,42,DOM,1952,5
1109,40,CUB,42,DOM,1953,5
1110,40,CUB,42,DOM,1954,5
1111,40,CUB,42,DOM,1955,5
1112,40,CUB,42,DOM,1956,5
1113,40,CUB,42,DOM,1957,5
1114,40,CUB,42,DOM,1958,5
1115,40,CUB,42,DOM,1959,5
1116,40,CUB,42,DOM,1960,5
1117,40,CUB,42,DOM,1961,5
1118,40,CUB,42,DOM,1962,5
1119,40,CUB,42,DOM,1963,5
1120,40,CUB,42,DOM,1964,5
1121,40,CUB,42,DOM,1965,5
1122,40,CUB,42,DOM,1966,5
1123,40,CUB,42,DOM,1967,5
1124,40,CUB,42,DOM,1968,5
1125,40,CUB,42,DOM,1969,5
1126,40,CUB,42,DOM,1970,5
1127,40,CUB,42,DOM,1971,5
1128,40,CUB,42,DOM,1972,5
1129,40,CUB,42,DOM,1973,5
1130,40,CUB,42,DOM,1974,5
1131,40,CUB,42,DOM,1975,5
1132,40,CUB,42,DOM,1976,5
1133,40,CUB,42,DOM,1977,5
1134,40,CUB,42,DOM,1978,5
1135,40,CUB,42,DOM,1979,5
1136,40,CUB,42,DOM,1980,5
1137,40,CUB,42,DOM,1981,5
1138,40,CUB,42,DOM,1982,5
1139,40,CUB,42,DOM,1983,5
1140,40,CUB,42,DOM,1984,5
1141,40,CUB,42,DOM,1985,5
1142,40,CUB,42,DOM,1986,5
1143,40,CUB,42,DOM,1987,5
1144,40,CUB,42,DOM,1988,5
1145,40,CUB,42,DOM,1989,5
1146,40,CUB,42,DOM,1990,5
1147,40,CUB,42,DOM,1991,5
1148,40,CUB,42,DOM,1992,5
1149,40,CUB,42,DOM,1993,5
1150,40,CUB,42,DOM,1994,5
1151,40,CUB,42,DOM,1995,5
1152,40,CUB,42,DOM,1996,5
1153,40,CUB,42,DOM,1997,5
1154,40,CUB,42,DOM,1998,5
1155,40,CUB,42,DOM,1999,5
1156,40,CUB,42,DOM,2000,5
1157,40,CUB,42,DOM,2001,5
1158,40,CUB,42,DOM,2002,5
1159,40,CUB,42,DOM,2003,5
1160,40,CUB,42,DOM,2004,5
1161,40,CUB,42,DOM,2005,5
1162,40,CUB,42,DOM,2006,5
1163,40,CUB,42,DOM,2007,5
1164,40,CUB,42,DOM,2008,5
1165,40,CUB,42,DOM,2009,5
1166,40,CUB,42,DOM,2010,5
1167,40,CUB,42,DOM,2011,5
1168,40,CUB,42,DOM,2012,5
1169,40,CUB,42,DOM,2013,5
1170,40,CUB,42,DOM,2014,5
1171,40,CUB,42,DOM,2015,5
1172,40,CUB,42,DOM,2016,5
1173,40,CUB,51,JAM,1962,4
1174,40,CUB,51,JAM,1963,4
1175,40,CUB,51,JAM,1964,4
1176,40,CUB,51,JAM,1965,4
1177,40,CUB,51,JAM,1966,4
1178,40,CUB,51,JAM,1967,4
1179,40,CUB,51,JAM,1968,4
1180,40,CUB,51,JAM,1969,4
1181,40,CUB,51,JAM,1970,4
1182,40,CUB,51,JAM,1971,4
1183,40,CUB,51,JAM,1972,4
1184,40,CUB,51,JAM,1973,4
1185,40,CUB,51,JAM,1974,4
1186,40,CUB,51,JAM,1975,4
1187,40,CUB,51,JAM,1976,4
1188,40,CUB,51,JAM,1977,4
1189,40,CUB,51,JAM,1978,4
1190,40,CUB,51,JAM,1979,4
1191,40,CUB,51,JAM,1980,4
1192,40,CUB,51,JAM,1981,4
1193,40,CUB,51,JAM,1982,4
1194,40,CUB,51,JAM,1983,4
1195,40,CUB,51,JAM,1984,4
1196,40,CUB,51,JAM,1985,4
1197,40,CUB,51,JAM,1986,4
1198,40,CUB,51,JAM,1987,4
1199,40,CUB,51,JAM,1988,4
1200,40,CUB,51,JAM,1989,4
1201,40,CUB,51,JAM,1990,4
1202,40,CUB,51,JAM,1991,4
1203,40,CUB,51,JAM,1992,4
1204,40,CUB,51,JAM,1993,4
1205,40,CUB,51,JAM,1994,4
1206,40,CUB,51,JAM,1995,4
1207,40,CUB,51,JAM,1996,4
1208,40,CUB,51,JAM,1997,4
1209,40,CUB,51,JAM,1998,4
1210,40,CUB,51,JAM,1999,4
1211,40,CUB,51,JAM,2000,4
1212,40,CUB,51,JAM,2001,4
1213,40,CUB,51,JAM,2002,4
1214,40,CUB,51,JAM,2003,4
1215,40,CUB,51,JAM,2004,4
1216,40,CUB,51,JAM,2005,4
1217,40,CUB,51,JAM,2006,4
1218,40,CUB,51,JAM,2007,4
1219,40,CUB,51,JAM,2008,4
1220,40,CUB,51,JAM,2009,4
1221,40,CUB,51,JAM,2010,4
1222,40,CUB,51,JAM,2011,4
1223,40,CUB,51,JAM,2012,4
1224,40,CUB,51,JAM,2013,4
1225,40,CUB,51,JAM,2014,4
1226,40,CUB,51,JAM,2015,4
1227,40,CUB,51,JAM,2016,4
1228,40,CUB,70,MEX,1902,4
1229,40,CUB,70,MEX,1903,4
1230,40,CUB,70,MEX,1904,4
1231,40,CUB,70,MEX,1905,4
1232,40,CUB,70,MEX,1906,4
1233,40,CUB,70,MEX,1909,4
1234,40,CUB,70,MEX,1910,4
1235,40,CUB,70,MEX,1911,4
1236,40,CUB,70,MEX,1912,4
1237,40,CUB,70,MEX,1913,4
1238,40,CUB,70,MEX,1914,4
1239,40,CUB,70,MEX,1915,4
1240,40,CUB,70,MEX,1916,4
1241,40,CUB,70,MEX,1917,4
1242,40,CUB,70,MEX,1918,4
1243,40,CUB,70,MEX,1919,4
1244,40,CUB,70,MEX,1920,4
1245,40,CUB,70,MEX,1921,4
1246,40,CUB,70,MEX,1922,4
1247,40,CUB,70,MEX,1923,4
1248,40,CUB,70,MEX,1924,4
1249,40,CUB,70,MEX,1925,4
1250,40,CUB,70,MEX,1926,4
1251,40,CUB,70,MEX,1927,4
1252,40,CUB,70,MEX,1928,4
1253,40,CUB,70,MEX,1929,4
1254,40,CUB,70,MEX,1930,4
1255,40,CUB,70,MEX,1931,4
1256,40,CUB,70,MEX,1932,4
1257,40,CUB,70,MEX,1933,4
1258,40,CUB,70,MEX,1934,4
1259,40,CUB,70,MEX,1935,4
1260,40,CUB,70,MEX,1936,4
1261,40,CUB,70,MEX,1937,4
1262,40,CUB,70,MEX,1938,4
1263,40,CUB,70,MEX,1939,4
1264,40,CUB,70,MEX,1940,4
1265,40,CUB,70,MEX,1941,4
1266,40,CUB,70,MEX,1942,4
1267,40,CUB,70,MEX,1943,4
1268,40,CUB,70,MEX,1944,4
1269,40,CUB,70,MEX,1945,4
1270,40,CUB,70,MEX,1946,4
1271,40,CUB,70,MEX,1947,4
1272,40,CUB,70,MEX,1948,4
1273,40,CUB,70,MEX,1949,4
1274,40,CUB,70,MEX,1950,4
1275,40,CUB,70,MEX,1951,4
1276,40,CUB,70,MEX,1952,4
1277,40,CUB,70,MEX,1953,4
1278,40,CUB,70,MEX,1954,4
1279,40,CUB,70,MEX,1955,4
1280,40,CUB,70,MEX,1956,4
1281,40,CUB,70,MEX,1957,4
1282,40,CUB,70,MEX,1958,4
1283,40,CUB,70,MEX,1959,4
1284,40,CUB,70,MEX,1960,4
1285,40,CUB,70,MEX,1961,4
1286,40,CUB,70,MEX,1962,4
1287,40,CUB,70,MEX,1963,4
1288,40,CUB,70,MEX,1964,4
1289,40,CUB,70,MEX,1965,4
1290,40,CUB,70,MEX,1966,4
1291,40,CUB,70,MEX,1967,4
1292,40,CUB,70,MEX,1968,4
1293,40,CUB,70,MEX,1969,4
1294,40,CUB,70,MEX,1970,4
1295,40,CUB,70,MEX,1971,4
1296,40,CUB,70,MEX,1972,4
1297,40,CUB,70,MEX,1973,4
1298,40,CUB,70,MEX,1974,4
1299,40,CUB,70,MEX,1975,4
1300,40,CUB,70,MEX,1976,4
1301,40,CUB,70,MEX,1977,4
1302,40,CUB,70,MEX,1978,4
1303,40,CUB,70,MEX,1979,4
1304,40,CUB,70,MEX,1980,4
1305,40,CUB,70,MEX,1981,4
1306,40,CUB,70,MEX,1982,4
1307,40,CUB,70,MEX,1983,4
1308,40,CUB,70,MEX,1984,4
1309,40,CUB,70,MEX,1985,4
1310,40,CUB,70,MEX,1986,4
1311,40,CUB,70,MEX,1987,4
1312,40,CUB,70,MEX,1988,4
1313,40,CUB,70,MEX,1989,4
1314,40,CUB,70,MEX,1990,4
1315,40,CUB,70,MEX,1991,4
1316,40,CUB,70,MEX,1992,4
1317,40,CUB,70,MEX,1993,4
1318,40,CUB,70,MEX,1994,4
1319,40,CUB,70,MEX,1995,4
1320,40,CUB,70,MEX,1996,4
1321,40,CUB,70,MEX,1997,4
1322,40,CUB,70,MEX,1998,4
1323,40,CUB,70,MEX,1999,4
1324,40,CUB,70,MEX,2000,4
1325,40,CUB,70,MEX,2001,4
1326,40,CUB,70,MEX,2002,4
1327,40,CUB,70,MEX,2003,4
1328,40,CUB,70,MEX,2004,4
1329,40,CUB,70,MEX,2005,4
1330,40,CUB,70,MEX,2006,4
1331,40,CUB,70,MEX,2007,4
1332,40,CUB,70,MEX,2008,4
1333,40,CUB,70,MEX,2009,4
1334,40,CUB,70,MEX,2010,4
1335,40,CUB,70,MEX,2011,4
1336,40,CUB,70,MEX,2012,4
1337,40,CUB,70,MEX,2013,4
1338,40,CUB,70,MEX,2014,4
1339,40,CUB,70,MEX,2015,4
1340,40,CUB,70,MEX,2016,4
1341,40,CUB,80,BLZ,1981,5
1342,40,CUB,80,BLZ,1982,5
1343,40,CUB,80,BLZ,1983,5
1344,40,CUB,80,BLZ,1984,5
1345,40,CUB,80,BLZ,1985,5
1346,40,CUB,80,BLZ,1986,5
1347,40,CUB,80,BLZ,1987,5
1348,40,CUB,80,BLZ,1988,5
1349,40,CUB,80,BLZ,1989,5
1350,40,CUB,80,BLZ,1990,5
1351,40,CUB,80,BLZ,1991,5
1352,40,CUB,80,BLZ,1992,5
1353,40,CUB,80,BLZ,1993,5
1354,40,CUB,80,BLZ,1994,5
1355,40,CUB,80,BLZ,1995,5
1356,40,CUB,80,BLZ,1996,5
1357,40,CUB,80,BLZ,1997,5
1358,40,CUB,80,BLZ,1998,5
1359,40,CUB,80,BLZ,1999,5
1360,40,CUB,80,BLZ,2000,5
1361,40,CUB,80,BLZ,2001,5
1362,40,CUB,80,BLZ,2002,5
1363,40,CUB,80,BLZ,2003,5
1364,40,CUB,80,BLZ,2004,5
1365,40,CUB,80,BLZ,2005,5
1366,40,CUB,80,BLZ,2006,5
1367,40,CUB,80,BLZ,2007,5
1368,40,CUB,80,BLZ,2008,5
1369,40,CUB,80,BLZ,2009,5
1370,40,CUB,80,BLZ,2010,5
1371,40,CUB,80,BLZ,2011,5
1372,40,CUB,80,BLZ,2012,5
1373,40,CUB,80,BLZ,2013,5
1374,40,CUB,80,BLZ,2014,5
1375,40,CUB,80,BLZ,2015,5
1376,40,CUB,80,BLZ,2016,5
1377,40,CUB,91,HON,1902,5
1378,40,CUB,91,HON,1903,5
1379,40,CUB,91,HON,1904,5
1380,40,CUB,91,HON,1905,5
1381,40,CUB,91,HON,1906,5
1382,40,CUB,91,HON,1909,5
1383,40,CUB,91,HON,1910,5
1384,40,CUB,91,HON,1911,5
1385,40,CUB,91,HON,1912,5
1386,40,CUB,91,HON,1913,5
1387,40,CUB,91,HON,1914,5
1388,40,CUB,91,HON,1915,5
1389,40,CUB,91,HON,1916,5
1390,40,CUB,91,HON,1917,5
1391,40,CUB,91,HON,1918,5
1392,40,CUB,91,HON,1919,5
1393,40,CUB,91,HON,1920,5
1394,40,CUB,91,HON,1921,5
1395,40,CUB,91,HON,1922,5
1396,40,CUB,91,HON,1923,5
1397,40,CUB,91,HON,1924,5
1398,40,CUB,91,HON,1925,5
1399,40,CUB,91,HON,1926,5
1400,40,CUB,91,HON,1927,5
1401,40,CUB,91,HON,1928,5
1402,40,CUB,91,HON,1929,5
1403,40,CUB,91,HON,1930,5
1404,40,CUB,91,HON,1931,5
1405,40,CUB,91,HON,1932,5
1406,40,CUB,91,HON,1933,5
1407,40,CUB,91,HON,1934,5
1408,40,CUB,91,HON,1935,5
1409,40,CUB,91,HON,1936,5
1410,40,CUB,91,HON,1937,5
1411,40,CUB,91,HON,1938,5
1412,40,CUB,91,HON,1939,5
1413,40,CUB,91,HON,1940,5
1414,40,CUB,91,HON,1941,5
1415,40,CUB,91,HON,1942,5
1416,40,CUB,91,HON,1943,5
1417,40,CUB,91,HON,1944,5
1418,40,CUB,91,HON,1945,5
1419,40,CUB,91,HON,1946,5
1420,40,CUB,91,HON,1947,5
1421,40,CUB,91,HON,1948,5
1422,40,CUB,91,HON,1949,5
1423,40,CUB,91,HON,1950,5
1424,40,CUB,91,HON,1951,5
1425,40,CUB,91,HON,1952,5
1426,40,CUB,91,HON,1953,5
1427,40,CUB,91,HON,1954,5
1428,40,CUB,91,HON,1955,5
1429,40,CUB,91,HON,1956,5
1430,40,CUB,91,HON,1957,5
1431,40,CUB,91,HON,1958,5
1432,40,CUB,91,HON,1959,5
1433,40,CUB,91,HON,1960,5
1434,40,CUB,91,HON,1961,5
1435,40,CUB,91,HON,1962,5
1436,40,CUB,91,HON,1963,5
1437,40,CUB,91,HON,1964,5
1438,40,CUB,91,HON,1965,5
1439,40,CUB,91,HON,1966,5
1440,40,CUB,91,HON,1967,5
1441,40,CUB,91,HON,1968,5
1442,40,CUB,91,HON,1969,5
1443,40,CUB,91,HON,1970,5
1444,40,CUB,91,HON,1971,5
1445,40,CUB,91,HON,1972,5
1446,40,CUB,91,HON,1973,5
1447,40,CUB,91,HON,1974,5
1448,40,CUB,91,HON,1975,5
1449,40,CUB,91,HON,1976,5
1450,40,CUB,91,HON,1977,5
1451,40,CUB,91,HON,1978,5
1452,40,CUB,91,HON,1979,5
1453,40,CUB,91,HON,1980,5
1454,40,CUB,91,HON,1981,5
1455,40,CUB,91,HON,1982,5
1456,40,CUB,91,HON,1983,5
1457,40,CUB,91,HON,1984,5
1458,40,CUB,91,HON,1985,5
1459,40,CUB,91,HON,1986,5
1460,40,CUB,91,HON,1987,5
1461,40,CUB,91,HON,1988,5
1462,40,CUB,91,HON,1989,5
1463,40,CUB,91,HON,1990,5
1464,40,CUB,91,HON,1991,5
1465,40,CUB,91,HON,1992,5
1466,40,CUB,91,HON,1993,5
1467,40,CUB,91,HON,1994,5
1468,40,CUB,91,HON,1995,5
1469,40,CUB,91,HON,1996,5
1470,40,CUB,91,HON,1997,5
1471,40,CUB,91,HON,1998,5
1472,40,CUB,91,HON,1999,5
1473,40,CUB,91,HON,2000,5
1474,40,CUB,91,HON,2001,5
1475,40,CUB,91,HON,2002,5
1476,40,CUB,91,HON,2003,5
1477,40,CUB,91,HON,2004,5
1478,40,CUB,91,HON,2005,5
1479,40,CUB,91,HON,2006,5
1480,40,CUB,91,HON,2007,5
1481,40,CUB,91,HON,2008,5
1482,40,CUB,91,HON,2009,5
1483,40,CUB,91,HON,2010,5
1484,40,CUB,91,HON,2011,5
1485,40,CUB,91,HON,2012,5
