,state_name_1,c_code_1,year,military_expenditure,military_personnel,iron_steel_prod,prim_energy_consumption,total_pop,urban_pop,cinc_score
10996,Italy,325,1991,19720000000.0,473000.0,50064000000.0,456500000000.0,56751000.0,14527000.0,0.0193444
10997,Australia,900,1991,7570000000.0,68000.0,12280000000.0,285942000000.0,17284000.0,12295000.0,0.0073715000000000004
10998,Mauritius,590,1991,7000000.0,1000.0,0.0,1152000000.0,1070000.0,142000.0,6.759999999999999e-05
10999,Paraguay,150,1991,107000000.0,16000.0,122000000.0,4724000000.0,4334000.0,498000.0,0.00037060000000000006
11000,Denmark,390,1991,1299000000.0,30000.0,1266000000.0,65768000000.0,5154000.0,1216000.0,0.0013432000000000001
11001,Colombia,100,1991,1180000000.0,110000.0,1400000000.0,77952000000.0,32841000.0,15059000.0,0.0046408000000000005
11002,Vietnam,816,1991,1870000000.0,1040000.0,366000000.0,48554000000.0,67774000.0,7773000.0,0.0105718
11003,Ghana,452,1991,67000000.0,9000.0,40000000.0,11110000000.0,15468000.0,1861000.0,0.0008793
11004,Cambodia,811,1991,42730000.0,112000.0,0.0,7012000000.0,8807000.0,863000.0,0.0011642000000000002
11005,Trinidad and Tobago,52,1991,29000000.0,2000.0,880000000.0,33182000000.0,1225000.0,0.0,0.00037
11006,Barbados,53,1991,,0.0,0.0,1114000000.0,258000.0,0.0,1.83e-05
11007,Comoros,581,1991,,1000.0,0.0,94000000.0,539000.0,0.0,2.8699999999999996e-05
11008,Seychelles,591,1991,15920000.0,1000.0,0.0,30000000.0,70000.0,0.0,1.2e-05
11009,Honduras,91,1991,61000000.0,17000.0,16000000.0,7328000000.0,5265000.0,1279000.0,0.0005057999999999999
11010,Russia,365,1991,133700000000.0,3000000.0,146000000000.0,4306636000000.0,148245000.0,62371000.0,0.1033478
11011,Sri Lanka,780,1991,450060000.0,110000.0,60000000.0,13930000000.0,17247000.0,1455000.0,0.0016274
11012,Algeria,615,1991,660000000.0,126000.0,1680000000.0,137548000000.0,25643000.0,6847000.0,0.0037319000000000002
11013,Sierra Leone,451,1991,12000000.0,5000.0,0.0,3522000000.0,4040000.0,545000.0,0.0002562
11014,El Salvador,92,1991,141870000.0,60000.0,38000000.0,6238000000.0,5351000.0,1436000.0,0.0008176
11015,Qatar,694,1991,934070000.0,11000.0,1122000000.0,31376000000.0,503000.0,264000.0,0.0006383
11016,Argentina,160,1991,2720000000.0,70000.0,5982000000.0,159184000000.0,32974000.0,14694000.0,0.0056911
11017,Mali,432,1991,35000000.0,13000.0,0.0,2664000000.0,9507000.0,728000.0,0.0005022000000000001
11018,Dominica,54,1991,0.0,0.0,0.0,14000000.0,71000.0,0.0,2.31e-06
11019,Yemen,679,1991,1100000000.0,127000.0,0.0,13446000000.0,11613000.0,1687000.0,0.0017120999999999998
11020,Senegal,433,1991,109900000.0,18000.0,0.0,5808000000.0,7499000.0,2251000.0,0.0007101
11021,Vanuatu,935,1991,0.0,0.0,0.0,22000000.0,148000.0,0.0,4.77e-06
11022,Cyprus,352,1991,284500000.0,10000.0,0.0,2736000000.0,693000.0,297000.0,0.00020030000000000002
11023,Lebanon,660,1991,151000000.0,36000.0,0.0,2378000000.0,2610000.0,778000.0,0.0004625
11024,Brazil,140,1991,2300000000.0,295000.0,45234000000.0,381594000000.0,147074000.0,70343000.0,0.0239458
11025,Switzerland,225,1991,3800000000.0,22000.0,1910000000.0,35430000000.0,6800000.0,939000.0,0.0016875999999999998
11026,Grenada,55,1991,,0.0,0.0,20000000.0,91000.0,0.0,3.57e-06
11027,Philippines,840,1991,968400000.0,107000.0,500000000.0,55158000000.0,63692000.0,13035000.0,0.0050252
11028,Haiti,41,1991,29400000.0,8000.0,0.0,3708000000.0,6625000.0,1140000.0,0.00044050000000000003
11029,Panama,95,1991,75000000.0,12000.0,0.0,5266000000.0,2443000.0,703000.0,0.0002962
11030,Austria,305,1991,1680000000.0,44000.0,8808000000.0,69610000000.0,7813000.0,2267000.0,0.0026166
11031,Djibouti,522,1991,38900000.0,3000.0,0.0,176000000.0,537000.0,311000.0,8.65e-05
11032,Ivory Coast,437,1991,131000000.0,15000.0,0.0,18244000000.0,12186000.0,2921000.0,0.0010107999999999998
11033,Central African Republic,482,1991,,4000.0,0.0,1928000000.0,2997000.0,580000.0,0.00025110000000000003
11034,Egypt,651,1991,1650000000.0,434000.0,5082000000.0,116046000000.0,54531000.0,17654000.0,0.008506399999999999
11035,Moldova,359,1991,875500000.0,,1236000000.0,,4363000.0,1150000.0,0.0009099
11036,Somalia,520,1991,,7000.0,0.0,4160000000.0,8753000.0,814000.0,0.0005449
11037,Belize,80,1991,8000000.0,1000.0,0.0,294000000.0,194000.0,0.0,1.6e-05
11038,Laos,812,1991,,53000.0,0.0,3626000000.0,4332000.0,372000.0,0.0006588999999999999
11039,St. Kitts and Nevis,60,1991,,0.0,0.0,54000000.0,41000.0,0.0,1.95e-06
11040,Greece,350,1991,3980000000.0,205000.0,1960000000.0,91208000000.0,10247000.0,2073000.0,0.0035226999999999997
11041,Antigua & Barbuda,58,1991,,0.0,0.0,24000000.0,64000.0,0.0,2.59e-06
11042,Hungary,310,1991,1240000000.0,87000.0,3800000000.0,77790000000.0,10346000.0,3230000.0,0.0024945999999999996
11043,Guinea-Bissau,404,1991,,12000.0,0.0,1188000000.0,984000.0,132000.0,0.0001598
11044,Finland,375,1991,2200000000.0,32000.0,5746000000.0,64790000000.0,5014000.0,1255000.0,0.0020418
11045,Zambia,551,1991,60000000.0,16000.0,0.0,14016000000.0,7389000.0,2402000.0,0.0007565
11046,Nigeria,475,1991,243720000.0,94000.0,400000000.0,83156000000.0,99087000.0,14328000.0,0.0062438
11047,Nepal,790,1991,29900000.0,35000.0,0.0,8084000000.0,19279000.0,333000.0,0.0009302999999999999
11048,United States of America,2,1991,262389000000.0,2110000.0,159476000000.0,5654042000000.0,252618000.0,64814000.0,0.1372464
11049,Czechoslovakia,315,1991,946400000.0,154000.0,24144000000.0,192916000000.0,15583000.0,3193000.0,0.0060798
11050,Portugal,235,1991,1430000000.0,86000.0,1094000000.0,46992000000.0,9871000.0,1099000.0,0.0017215
11051,Mozambique,541,1991,114440000.0,65000.0,0.0,16228000000.0,14420000.0,1808000.0,0.0012373
11052,Iran,630,1991,5800000000.0,465000.0,4406000000.0,224258000000.0,55837000.0,20297000.0,0.01055
11053,Israel,666,1991,5000000000.0,190000.0,320000000.0,36986000000.0,4949000.0,2263000.0,0.0029565
11054,Oman,698,1991,1440000000.0,29000.0,0.0,17700000000.0,1864000.0,0.0,0.0006475
11055,Niger,436,1991,21800000.0,5000.0,0.0,4048000000.0,7991000.0,695000.0,0.0004052
11056,India,750,1991,8070000000.0,1260000.0,35154000000.0,891106000000.0,851661000.0,121673000.0,0.062317399999999995
11057,Yugoslavia,345,1991,3490000000.0,169000.0,4400000000.0,120370000000.0,23931000.0,1954000.0,0.0040697
11058,Solomon Islands,940,1991,0.0,0.0,0.0,94000000.0,331000.0,0.0,1.1e-05
11059,Gabon,481,1991,,10000.0,0.0,4210000000.0,962000.0,288000.0,0.00019180000000000003
11060,Ethiopia,530,1991,370000000.0,120000.0,0.0,29264000000.0,53383000.0,2420000.0,0.0030261
11061,New Zealand,920,1991,785760000.0,11000.0,1400000000.0,37232000000.0,3406000.0,1485000.0,0.0009314999999999999
11062,Netherlands,210,1991,8290000000.0,104000.0,10336000000.0,317166000000.0,15070000.0,4010000.0,0.0065513
11063,Cuba,40,1991,1160000000.0,297000.0,540000000.0,32916000000.0,10744000.0,4134000.0,0.0033028
11064,Belgium,211,1991,3250000000.0,101000.0,22680000000.0,155506000000.0,9979000.0,1456000.0,0.0053882
11065,Germany,255,1991,32300000000.0,457000.0,84338000000.0,977414000000.0,79984000.0,25888000.0,0.0312548
11066,Rwanda,517,1991,117390000.0,30000.0,0.0,1924000000.0,6670000.0,234000.0,0.0004686
11067,Kyrgyzstan,703,1991,,,0.0,,4453000.0,847000.0,0.0005047
11068,Tajikistan,702,1991,,,0.0,,5464000.0,820000.0,0.0005607
11069,Turkmenistan,701,1991,,,0.0,,3753000.0,695000.0,0.0004203
11070,Afghanistan,700,1991,,45000.0,0.0,1430000000.0,15403000.0,2343000.0,0.0013116
11071,Bulgaria,355,1991,1790000000.0,107000.0,3230000000.0,67774000000.0,8982000.0,2757000.0,0.0024988000000000002
11072,Singapore,830,1991,2130000000.0,56000.0,1020000000.0,138780000000.0,3090000.0,3090000.0,0.002303
11073,Congo,484,1991,,9000.0,0.0,2796000000.0,2301000.0,1216000.0,0.0003721
11074,Uganda,500,1991,73290000.0,60000.0,60000000.0,18864000000.0,17190000.0,773000.0,0.0011691
11075,United Kingdom,200,1991,40430000000.0,301000.0,33264000000.0,690568000000.0,57801000.0,46681000.0,0.0263126
11076,Poland,290,1991,2610000000.0,305000.0,20880000000.0,379974000000.0,38245000.0,11774000.0,0.010066799999999999
11077,Iraq,645,1991,12900000000.0,475000.0,0.0,50278000000.0,18514000.0,13650000.0,0.008368899999999999
11078,Malaysia,820,1991,1740000000.0,128000.0,2260000000.0,60370000000.0,18547000.0,3080000.0,0.0028081
11079,Samoa,990,1991,0.0,0.0,0.0,60000000.0,161000.0,0.0,5.42e-06
11080,Democratic Republic of the Congo,490,1991,235000000.0,60000.0,60000000.0,31394000000.0,36672000.0,7702000.0,0.0028162
11081,Thailand,800,1991,2400000000.0,283000.0,1422000000.0,103690000000.0,56574000.0,7798000.0,0.0059387
11082,Peru,135,1991,701000000.0,123000.0,808000000.0,32084000000.0,21998000.0,10955000.0,0.0033797
11083,Burkina Faso,439,1991,108100000.0,10000.0,0.0,5926000000.0,9191000.0,903000.0,0.000532
11084,Bahrain,692,1991,237000000.0,8000.0,0.0,52372000000.0,508000.0,128000.0,0.0004678
11085,Cape Verde,402,1991,3660000.0,1000.0,0.0,78000000.0,349000.0,0.0,1.86e-05
11086,Kenya,501,1991,230000000.0,20000.0,40000000.0,18534000000.0,25905000.0,2046000.0,0.0013815
11087,Brunei,835,1991,,4000.0,0.0,5680000000.0,260000.0,0.0,8.43e-05
11088,Mexico,70,1991,674536000.0,175000.0,14924000000.0,376018000000.0,84801000.0,32763000.0,0.0123966
11089,Kuwait,690,1991,15500000000.0,10000.0,0.0,12426000000.0,2095000.0,288000.0,0.0033621000000000002
11090,Romania,360,1991,1150000000.0,201000.0,14260000000.0,168098000000.0,23185000.0,7028000.0,0.005888
11091,Chad,483,1991,21000000.0,50000.0,0.0,2984000000.0,5819000.0,853000.0,0.0006406000000000001
11092,Bhutan,760,1991,,5000.0,0.0,2494000000.0,1672000.0,0.0,0.0001205
11093,Burundi,516,1991,29891000.0,12000.0,0.0,3750000000.0,5620000.0,247000.0,0.0003159
11094,Ecuador,130,1991,260920000.0,53000.0,40000000.0,21490000000.0,10502000.0,3528000.0,0.0013349
11095,Turkey,640,1991,4400000000.0,804000.0,17144000000.0,160692000000.0,57305000.0,21464000.0,0.013692500000000002
11096,Ireland,205,1991,512840000.0,13000.0,586000000.0,21592000000.0,3526000.0,605000.0,0.0005828
11097,Costa Rica,94,1991,55310000.0,8000.0,0.0,4688000000.0,2871000.0,565000.0,0.00025780000000000003
11098,Guinea,438,1991,37000000.0,15000.0,0.0,6584000000.0,6050000.0,631000.0,0.0004195
11099,Tanzania,510,1991,442000000.0,40000.0,0.0,14092000000.0,26365000.0,3061000.0,0.0016695
11100,Sao Tome and Principe,403,1991,,1000.0,0.0,54000000.0,121000.0,0.0,1.27e-05
11101,Sweden,380,1991,6460000000.0,63000.0,8472000000.0,99892000000.0,8617000.0,2327000.0,0.0038881999999999996
11102,Kazakhstan,705,1991,,,12754000000.0,,16451000.0,4661000.0,0.0051779
11103,Uzbekistan,704,1991,,,1258000000.0,,20862000.0,5332000.0,0.003015
11104,Norway,385,1991,3460000000.0,41000.0,862000000.0,73646000000.0,4262000.0,819000.0,0.0017717
11105,Spain,230,1991,8260000000.0,246000.0,25400000000.0,284918000000.0,38920000.0,16320000.0,0.0113558
11106,Chile,155,1991,1000000000.0,90000.0,1610000000.0,42430000000.0,13320000.0,7840000.0,0.002698
11107,Canada,20,1991,11420000000.0,86000.0,25974000000.0,564190000000.0,28031000.0,10455000.0,0.0116946
11108,Angola,540,1991,538965000.0,150000.0,20000000.0,13624000000.0,9515000.0,1571000.0,0.0016695
11109,South Africa,560,1991,3850000000.0,80000.0,18716000000.0,364482000000.0,38012000.0,9891000.0,0.008265100000000001
11110,Albania,339,1991,103190000.0,40000.0,56000000.0,5132000000.0,3255000.0,255000.0,0.000453
11111,Libya,620,1991,2700000000.0,86000.0,1436000000.0,65466000000.0,4326000.0,3382000.0,0.0022654
11112,Lithuania,368,1991,,,6000000.0,,3742000.0,1621000.0,0.0006682000000000001
11113,Uruguay,165,1991,240800000.0,25000.0,88000000.0,6820000000.0,3112000.0,1360000.0,0.0005417000000000001
11114,Namibia,565,1991,50000000.0,8000.0,0.0,556000000.0,1388000.0,118000.0,0.0001242
11115,Marshall Islands,983,1991,0.0,0.0,0.0,14000000.0,48000.0,0.0,1.59e-06
11116,Ukraine,369,1991,4530000000.0,,90000000000.0,,52000000.0,19913000.0,0.0231637
11117,Papua New Guinea,910,1991,40000000.0,4000.0,0.0,4306000000.0,3772000.0,182000.0,0.00020360000000000002
11118,Sudan,625,1991,393013000.0,65000.0,0.0,26998000000.0,26530000.0,4288000.0,0.0020721
11119,Fiji,950,1991,32400000.0,5000.0,0.0,958000000.0,741000.0,174000.0,9.120000000000001e-05
11120,Cameroon,471,1991,94000000.0,24000.0,0.0,10372000000.0,11808000.0,1787000.0,0.0008475
11121,Guyana,110,1991,7868000.0,4000.0,0.0,450000000.0,799000.0,106000.0,6.929999999999999e-05
11122,Belarus,370,1991,,,2246000000.0,,10271000.0,4141000.0,0.0022595
11123,St. Lucia,56,1991,0.0,0.0,0.0,32000000.0,135000.0,0.0,4.43e-06
11124,France,220,1991,37340000000.0,554000.0,36864000000.0,499028000000.0,57055000.0,9920000.0,0.0215695
11125,Mauritania,435,1991,39600000.0,17000.0,14000000.0,1484000000.0,2036000.0,417000.0,0.0002477
11126,Maldives,781,1991,0.0,0.0,0.0,14000000.0,223000.0,0.0,7.06e-06
11127,Lesotho,570,1991,22836000.0,2000.0,0.0,880000000.0,1830000.0,133000.0,9.81e-05
11128,Malta,338,1991,21790000.0,2000.0,0.0,842000000.0,358000.0,0.0,3.3799999999999995e-05
11129,Saudi Arabia,670,1991,35500000000.0,191000.0,3700000000.0,494138000000.0,16545000.0,6339000.0,0.0133136
11130,Bangladesh,771,1991,303310000.0,107000.0,116000000.0,38280000000.0,109880000.0,12231000.0,0.0060769
11131,Madagascar,580,1991,30400000.0,21000.0,0.0,5702000000.0,11493000.0,674000.0,0.0006271
11132,Estonia,366,1991,,,6000000.0,,1566000.0,592000.0,0.00025739999999999997
11133,Taiwan,713,1991,9290000000.0,370000.0,21288000000.0,23220000000.0,20557000.0,11404000.0,0.0089832
11134,Gambia,420,1991,,2000.0,0.0,308000000.0,960000.0,0.0,5.379999999999999e-05
11135,Jordan,663,1991,414500000.0,100000.0,60000000.0,7834000000.0,4433000.0,1656000.0,0.0011429
11136,Tunisia,616,1991,468600000.0,35000.0,386000000.0,11266000000.0,8318000.0,987000.0,0.0008273
11137,Swaziland,572,1991,9652000.0,3000.0,0.0,1386000000.0,796000.0,0.0,5.5e-05
11138,Liberia,450,1991,36000000.0,5000.0,0.0,2152000000.0,2520000.0,432000.0,0.00018969999999999998
11139,Jamaica,51,1991,24600000.0,3000.0,0.0,4324000000.0,2366000.0,189000.0,0.0001512
11140,Guatemala,90,1991,126000000.0,43000.0,46000000.0,11670000000.0,9467000.0,1032000.0,0.0008157
11141,Venezuela,101,1991,1890000000.0,73000.0,5866000000.0,235028000000.0,19972000.0,8711000.0,0.0048113999999999995
11142,Botswana,571,1991,61000000.0,7000.0,0.0,2262000000.0,1348000.0,137000.0,0.0001322
11143,Latvia,367,1991,,,748000000.0,2202000000.0,2662000.0,1151000.0,0.0005043000000000001
11144,Togo,461,1991,47440000.0,8000.0,0.0,3200000000.0,3632000.0,412000.0,0.0002501
11145,Japan,740,1991,32680000000.0,250000.0,219296000000.0,1189264000000.0,123964000.0,72618000.0,0.054339
11146,Nicaragua,93,1991,225000000.0,20000.0,0.0,5208000000.0,3999000.0,895000.0,0.0004516999999999999
11147,Federated States of Micronesia,987,1991,0.0,0.0,0.0,,111000.0,0.0,4.17e-06
11148,Mongolia,712,1991,264000000.0,31000.0,0.0,9086000000.0,2270000.0,596000.0,0.00046110000000000004
11149,Benin,434,1991,20470000.0,7000.0,0.0,4648000000.0,4889000.0,912000.0,0.00035360000000000003
11150,United Arab Emirates,696,1991,4900000000.0,66000.0,90000000.0,93530000000.0,1983000.0,1318000.0,0.0022566999999999995
11151,Bolivia,145,1991,122880000.0,33000.0,0.0,6998000000.0,6733000.0,2528000.0,0.0008297000000000001
11152,South Korea,732,1991,10800000000.0,750000.0,55728000000.0,279028000000.0,43296000.0,30879000.0,0.0206019
11153,Georgia,372,1991,,,1052000000.0,,5464000.0,1923000.0,0.0010948
11154,North Korea,731,1991,5450000000.0,1200000.0,16000000000.0,185376000000.0,20687000.0,7279000.0,0.013438399999999998
11155,Equatorial Guinea,411,1991,,1000.0,0.0,358000000.0,356000.0,109000.0,4.13e-05
11156,Dominican Republic,42,1991,34790000.0,21000.0,78000000.0,8280000000.0,7320000.0,2240000.0,0.0007319
11157,Liechtenstein,223,1991,0.0,0.0,0.0,,29000.0,0.0,1.09e-06
11158,Bahamas,31,1991,48000000.0,0.0,0.0,278000000.0,260000.0,177000.0,4.3200000000000007e-05
11159,Pakistan,770,1991,3230000000.0,565000.0,1740000000.0,88144000000.0,115766000.0,20794000.0,0.011441
11160,Myanmar,775,1991,971000000.0,286000.0,50000000.0,30590000000.0,41552000.0,6384000.0,0.0043873
11161,Azerbaijan,373,1991,302500000.0,,768000000.0,,7187000.0,1665000.0,0.0008929000000000001
11162,Suriname,115,1991,75070000.0,4000.0,0.0,1088000000.0,402000.0,206000.0,8.78e-05
11163,China,710,1991,18790000000.0,3200000.0,142000000000.0,2865394000000.0,1170038000.0,173264000.0,0.11861189999999999
11164,Armenia,371,1991,147000000.0,,0.0,,3612000.0,1325000.0,0.00047910000000000004
11165,Syria,652,1991,4500000000.0,408000.0,126000000.0,43958000000.0,12529000.0,4231000.0,0.0047798
11166,St. Vincent and the Grenadines,57,1991,,0.0,0.0,18000000.0,106000.0,0.0,4.12e-06
11167,Indonesia,850,1991,1500000000.0,278000.0,6500000000.0,279256000000.0,181385000.0,24409000.0,0.0135507
11168,Iceland,395,1991,0.0,0.0,100000000.0,1224000000.0,258000.0,136000.0,4.55e-05
11169,Zimbabwe,552,1991,334010000.0,45000.0,1162000000.0,22290000000.0,10136000.0,1780000.0,0.0011863
11170,Malawi,553,1991,20000000.0,8000.0,0.0,3764000000.0,8556000.0,752000.0,0.0004476
11171,Iran,630,1992,2300000000.0,528000.0,5834000000.0,230492000000.0,57153000.0,20733000.0,0.010682500000000001
11172,Trinidad and Tobago,52,1992,74000000.0,2000.0,1106000000.0,33452000000.0,1240000.0,0.0,0.00041050000000000006
11173,Kyrgyzstan,703,1992,47060000.0,12000.0,0.0,10774000000.0,4493000.0,836000.0,0.0004077
11174,Japan,740,1992,38600000000.0,242000.0,196264000000.0,1231750000000.0,124425000.0,72863000.0,0.0541936
11175,Tajikistan,702,1992,202800000.0,3000.0,0.0,9948000000.0,5571000.0,820000.0,0.000407
11176,Brunei,835,1992,395600000.0,4000.0,0.0,6100000000.0,268000.0,0.0,0.0001607
11177,Haiti,41,1992,55000000.0,8000.0,0.0,3928000000.0,6764000.0,1193000.0,0.00045539999999999996
11178,Myanmar,775,1992,356150000.0,286000.0,30000000.0,32234000000.0,42333000.0,6551000.0,0.004372600000000001
11179,Afghanistan,700,1992,,45000.0,0.0,1198000000.0,16276000.0,2540000.0,0.0013728
11180,Algeria,615,1992,1900000000.0,126000.0,1684000000.0,128466000000.0,26271000.0,7116000.0,0.0040212
11181,Australia,900,1992,7200000000.0,68000.0,13604000000.0,294266000000.0,17489000.0,12507000.0,0.007675399999999999
11182,Yemen,679,1992,935000000.0,64000.0,0.0,17982000000.0,11952000.0,1773000.0,0.0013503
11183,Bahrain,692,1992,252000000.0,7000.0,0.0,53296000000.0,519000.0,140000.0,0.0004772
11184,Taiwan,713,1992,10420000000.0,360000.0,22360000000.0,23972000000.0,20752000.0,11909000.0,0.0096604
11185,Malaysia,820,1992,2500000000.0,128000.0,3118000000.0,66936000000.0,19043000.0,3126000.0,0.0031951
11186,Turkmenistan,701,1992,433300000.0,28000.0,0.0,38292000000.0,4032000.0,695000.0,0.0007431
11187,South Korea,732,1992,11400000000.0,750000.0,59114000000.0,319216000000.0,43748000.0,31659000.0,0.021962799999999998
11188,Nepal,790,1992,35000000.0,35000.0,0.0,8218000000.0,18879000.0,350000.0,0.0009227
11189,Jordan,663,1992,525230000.0,100000.0,60000000.0,9970000000.0,4651000.0,1809000.0,0.0012385
11190,United States of America,2,1992,286892000000.0,1920000.0,168644000000.0,5713450000000.0,255391000.0,65413000.0,0.1483136
11191,Singapore,830,1992,2500000000.0,56000.0,964000000.0,145048000000.0,3178000.0,3178000.0,0.0024771999999999997
11192,Oman,698,1992,1800000000.0,35000.0,0.0,18942000000.0,1945000.0,0.0,0.0008104
11193,Tunisia,616,1992,596000000.0,35000.0,364000000.0,10904000000.0,8490000.0,991000.0,0.0008692
11194,Iraq,645,1992,2500000000.0,407000.0,0.0,67088000000.0,18898000.0,14016000.0,0.0061309
11195,Lebanon,660,1992,233000000.0,37000.0,0.0,2268000000.0,2698000.0,795000.0,0.0005016
11196,Saudi Arabia,670,1992,14490000000.0,172000.0,3800000000.0,525160000000.0,16964000.0,6988000.0,0.009565100000000002
11197,Uzbekistan,704,1992,,40000.0,1260000000.0,144880000000.0,21360000.0,5307000.0,0.0032329999999999998
11198,United Arab Emirates,696,1992,2100000000.0,55000.0,90000000.0,95288000000.0,2044000.0,1351000.0,0.001689
11199,Syria,652,1992,2200000000.0,408000.0,140000000.0,43488000000.0,12958000.0,4358000.0,0.004490399999999999
11200,North Korea,731,1992,5500000000.0,1200000.0,16200000000.0,183846000000.0,21025000.0,7518000.0,0.0139724
11201,Philippines,840,1992,1100000000.0,107000.0,500000000.0,59288000000.0,65339000.0,13652000.0,0.0051966
11202,Qatar,694,1992,,8000.0,1150000000.0,43324000000.0,533000.0,312000.0,0.0006263999999999999
11203,Jamaica,51,1992,19360000.0,3000.0,0.0,4782000000.0,2424000.0,198000.0,0.00015549999999999999
11204,Morocco,600,1992,1140000000.0,195000.0,14000000.0,28324000000.0,25547000.0,8370000.0,0.0036264
11205,Maldives,781,1992,0.0,0.0,0.0,14000000.0,231000.0,0.0,7.2e-06
11206,Pakistan,770,1992,3600000000.0,580000.0,1706000000.0,91900000000.0,119229000.0,21438000.0,0.011953700000000001
